id,runid,runid_sequence,vin,datetime_,time_delta,year_,month_,day_,hour_,min_,dayofweek,messageid,ignition,odometer,odometer_dist,xy_dist,speedInst,speedAvg,speedMax,heading,headingcalculated,lon,lat
825,57,104,3HAZZMMRXHL157896,2018-02-13 0:55,11,2018,2,13,0,55,1,95422086706,On,14840.332,0.062,0.015788,0,2,14,None,-160.01689347869436,2697314.216,263544.2392
826,57,105,3HAZZMMRXHL157896,2018-02-13 0:55,15,2018,2,13,0,55,1,95422087316,Idle,14840.332,0,0,0,0,0,None,None,2697292.574,263518.0903
827,57,106,3HAZZMMRXHL157896,2018-02-13 0:56,36,2018,2,13,0,56,1,95422088706,Off,14840.332,0,0.003706,0,0,0,None,None,2697272.979,263517.5126
828,58,0,3HAZZMMRXHL157896,2018-02-13 0:59,0,2018,2,13,0,59,1,95422095816,On,14840.332,0,0,0,0,0,None,None,2697272.979,263517.5126
829,58,1,3HAZZMMRXHL157896,2018-02-13 0:59,2,2018,2,13,0,59,1,95422095898,Idle,14840.332,0,0,0,0,0,None,None,2697272.979,263517.5126
830,59,0,AFDUF4GT1HDA01679,2018-02-13 0:20,0,2018,2,13,0,20,1,95421804149,On,18006.72,0,0,0,0,0,None,None,2696832.58,255545.1473
831,59,1,AFDUF4GT1HDA01679,2018-02-13 0:20,42,2018,2,13,0,20,1,95421805841,Idle,18006.72,0,0,0,0,0,None,None,2696832.58,255545.1473
832,59,2,AFDUF4GT1HDA01679,2018-02-13 0:23,183,2018,2,13,0,23,1,95421812860,On,18006.782,0.062,0.091242,12,6,12,173,-18.165956529427426,2696963.917,255082.5321
833,59,3,AFDUF4GT1HDA01679,2018-02-13 0:24,61,2018,2,13,0,24,1,95421815321,On,18007.031,0.249,0.209003,0,11,16,None,-20.188353682968987,2697294.766,254031.7579
834,59,4,AFDUF4GT1HDA01679,2018-02-13 0:25,61,2018,2,13,0,25,1,95421817622,On,18007.217,0.186,0.203227,19,14,21,63,-101.90426571549118,2698322.508,254346.3308
835,59,5,AFDUF4GT1HDA01679,2018-02-13 0:26,61,2018,2,13,0,26,1,95421820099,On,18007.466,0.249,0.240782,14,15,21,11,-126.50370541783413,2699212.168,255254.5508
836,59,6,AFDUF4GT1HDA01679,2018-02-13 0:27,62,2018,2,13,0,27,1,95421822424,On,18007.714,0.248,0.209466,10,12,15,11,-167.9183301267631,2699359.203,256348.5765
837,59,7,AFDUF4GT1HDA01679,2018-02-13 0:28,62,2018,2,13,0,28,1,95421824968,Idle,18007.714,0,0,0,1,10,101,None,2699554.24,256481.8964
838,59,8,AFDUF4GT1HDA01679,2018-02-13 0:29,61,2018,2,13,0,29,1,95421827284,On,18007.839,0.125,0.062087,21,10,21,281,100.4374753508455,2699232.774,256548.9274
839,59,9,AFDUF4GT1HDA01679,2018-02-13 0:30,62,2018,2,13,0,30,1,95421829768,On,18008.211,0.372,0.374634,26,22,26,281,97.60002780423932,2697271.155,256829.9669
840,59,10,AFDUF4GT1HDA01679,2018-02-13 0:31,58,2018,2,13,0,31,1,95421832021,On,18008.584,0.373,0.308112,29,25,30,191,51.6869093261327,2696171.434,255631.3712
841,59,11,AFDUF4GT1HDA01679,2018-02-13 0:32,61,2018,2,13,0,32,1,95421834480,On,18008.771,0.187,0.269258,0,14,29,None,12.481403600113044,2695974.552,254226.1283
842,59,12,AFDUF4GT1HDA01679,2018-02-13 0:33,61,2018,2,13,0,33,1,95421836828,On,18008.833,0.062,0.035352,0,4,16,None,-15.642246456030886,2696019.113,254045.2192
843,59,13,AFDUF4GT1HDA01679,2018-02-13 0:35,61,2018,2,13,0,35,1,95421839305,Idle,18008.833,0,0,0,0,0,None,None,2696019.862,254019.7304
844,59,14,AFDUF4GT1HDA01679,2018-02-13 0:47,732,2018,2,13,0,47,1,95422067670,On,18008.957,0.124,0.049641,26,4,26,11,168.84534026200456,2695973.053,254277.1059
845,59,15,AFDUF4GT1HDA01679,2018-02-13 0:48,60,2018,2,13,0,48,1,95422069898,On,18009.144,0.187,0.224396,21,19,30,11,-167.49015184661334,2696137.589,255448.155
846,59,16,AFDUF4GT1HDA01679,2018-02-13 0:49,71,2018,2,13,0,49,1,95422072628,On,18009.33,0.186,0.149521,27,10,29,11,-167.04468071876062,2696251.972,256227.7791
847,59,17,AFDUF4GT1HDA01679,2018-02-13 0:50,51,2018,2,13,0,50,1,95422074537,On,18009.641,0.311,0.344766,30,25,30,11,-166.92870488731702,2696518.542,258025.0285
848,59,18,AFDUF4GT1HDA01679,2018-02-13 0:51,61,2018,2,13,0,51,1,95422076885,On,18010.076,0.435,0.484203,17,27,31,9,-167.18137858779605,2696884.104,260550.4358
849,59,19,AFDUF4GT1HDA01679,2018-02-13 0:52,61,2018,2,13,0,52,1,95422079116,On,18010.262,0.186,0.204009,16,11,26,9,-167.59633758760043,2697032.053,261615.3179
850,59,20,AFDUF4GT1HDA01679,2018-02-13 0:53,61,2018,2,13,0,53,1,95422081540,On,18010.448,0.186,0.144821,25,9,25,11,-168.53046966700717,2697127.416,262372.5211
851,59,21,AFDUF4GT1HDA01679,2018-02-13 0:54,61,2018,2,13,0,54,1,95422083900,On,18010.759,0.311,0.318976,2,17,31,None,-167.60459316635973,2697358.507,264037.5407
852,59,22,AFDUF4GT1HDA01679,2018-02-13 0:55,61,2018,2,13,0,55,1,95422086308,On,18010.945,0.186,0.229166,0,12,21,None,-167.74977573336255,2697522.134,265234.0889
853,59,23,AFDUF4GT1HDA01679,2018-02-13 0:56,61,2018,2,13,0,56,1,95422088668,On,18011.07,0.125,0.109517,5,6,22,None,-167.00538320804537,2697606.146,265805.0953
854,59,24,AFDUF4GT1HDA01679,2018-02-13 0:57,61,2018,2,13,0,57,1,95422091091,On,18011.318,0.248,0.230162,11,14,20,1,-159.4439547802353,2697907.641,266980.2035
855,59,25,AFDUF4GT1HDA01679,2018-02-13 0:58,62,2018,2,13,0,58,1,95422093393,On,18011.505,0.187,0.118887,14,9,14,39,-49.52476847267295,2698341.233,266526.5171
856,59,26,AFDUF4GT1HDA01679,2018-02-13 0:59,60,2018,2,13,0,59,1,95422095716,On,18011.567,0.062,0.080959,0,5,15,None,-162.93259518164726,2698426.937,266944.5113
857,60,0,AFDUF4GT3GED01992,2018-02-13,0,2018,2,13,0,0,1,95421606473,Off,36595.517,0,0,0,0,1,None,None,2711133.274,264447.5219
858,61,0,AFDUF4GT3GED01992,2018-02-13 0:15,0,2018,2,13,0,15,1,95421642681,On,36595.517,0,0,0,0,0,None,None,2711133.274,264447.5219
859,61,1,AFDUF4GT3GED01992,2018-02-13 0:15,44,2018,2,13,0,15,1,95421644444,On,36595.641,0.124,0.123873,4,7,12,None,112.42208948393213,2710547.356,264739.7067
860,61,2,AFDUF4GT3GED01992,2018-02-13 0:16,59,2018,2,13,0,16,1,95421646880,On,36595.828,0.187,0.203422,10,12,19,309,120.18653588110698,2709671.39,265362.1418
861,61,3,AFDUF4GT3GED01992,2018-02-13 0:18,63,2018,2,13,0,18,1,95421649317,On,36596.138,0.31,0.240789,4,17,31,None,114.4770673444515,2708557.555,265977.484
862,61,4,AFDUF4GT3GED01992,2018-02-13 0:19,61,2018,2,13,0,19,1,95421651742,On,36596.573,0.435,0.33229,25,25,39,329,80.08283860744945,2706856.213,265536.6483
863,61,5,AFDUF4GT3GED01992,2018-02-13 0:20,62,2018,2,13,0,20,1,95421804136,On,36597.008,0.435,0.386459,27,24,29,281,116.60254840963765,2705112.796,266599.8342
864,61,6,AFDUF4GT3GED01992,2018-02-13 0:21,60,2018,2,13,0,21,1,95421806504,On,36597.381,0.373,0.389507,27,22,29,279,97.22212774661334,2703070.827,266874.354
865,61,7,AFDUF4GT3GED01992,2018-02-13 0:22,60,2018,2,13,0,22,1,95421808825,On,36597.692,0.311,0.242754,7,19,27,35,116.56505117707799,2701975.309,267541.5521
866,61,8,AFDUF4GT3GED01992,2018-02-13 0:23,63,2018,2,13,0,23,1,95421811258,On,36597.754,0.062,0.071618,0,4,11,None,-87.03176597009485,2702353.905,267527.2788
867,61,9,AFDUF4GT3GED01992,2018-02-13 0:24,59,2018,2,13,0,24,1,95421813526,Idle,36597.754,0,0,0,0,0,None,None,2702334.313,267526.6972
868,61,10,AFDUF4GT3GED01992,2018-02-13 0:47,1397,2018,2,13,0,47,1,95422068052,On,36597.816,0.062,0.075548,11,5,15,191,-15.1644609000962,2702427.047,267139.4958
869,61,11,AFDUF4GT3GED01992,2018-02-13 0:48,61,2018,2,13,0,48,1,95422070308,On,36597.94,0.124,0.096184,0,6,17,None,81.06043499671807,2701931.877,267022.7536
870,61,12,AFDUF4GT3GED01992,2018-02-13 0:49,59,2018,2,13,0,49,1,95422072579,On,36598.189,0.249,0.247691,29,16,29,281,97.03341645973101,2700632.652,267191.9685
871,61,13,AFDUF4GT3GED01992,2018-02-13 0:50,60,2018,2,13,0,50,1,95422074829,On,36598.624,0.435,0.409826,4,24,29,None,101.79585264677335,2698525.134,267698.1617
872,61,14,AFDUF4GT3GED01992,2018-02-13 0:51,60,2018,2,13,0,51,1,95422077093,On,36598.748,0.124,0.120009,12,10,16,215,79.19176905973215,2697913.913,267527.0508
873,61,15,AFDUF4GT3GED01992,2018-02-13 0:52,60,2018,2,13,0,52,1,95422079322,On,36598.935,0.187,0.182421,14,11,17,165,-6.077039702965152,2698020.544,266571.7165
874,61,16,AFDUF4GT3GED01992,2018-02-13 0:53,62,2018,2,13,0,53,1,95422081759,On,36599.121,0.186,0.116102,1,10,15,None,-132.03176597023747,2698404.227,267049.5288
875,61,17,AFDUF4GT3GED01992,2018-02-13 0:54,50,2018,2,13,0,54,1,95422083705,Off,36599.121,0,0.009679,0,0,1,None,180.0,2698402.721,267100.5064
876,62,0,AFDUF4GT3HDA01988,2018-02-13 0:29,0,2018,2,13,0,29,1,95421826531,On,16339.201,0,0,0,0,0,None,None,2703905.362,258218.1134
877,62,1,AFDUF4GT3HDA01988,2018-02-13 0:30,29,2018,2,13,0,30,1,95421827713,Idle,16339.201,0,0,0,1,2,None,None,2703883.489,258293.9961
878,62,2,AFDUF4GT3HDA01988,2018-02-13 0:31,63,2018,2,13,0,31,1,95421830242,On,16339.325,0.124,0.029941,1,5,16,None,124.62415507957388,2703762.755,258396.0944
879,62,3,AFDUF4GT3HDA01988,2018-02-13 0:32,61,2018,2,13,0,32,1,95421832607,Idle,16339.325,0,0,1,1,2,None,None,2703741.64,258446.4886
880,62,4,AFDUF4GT3HDA01988,2018-02-13 0:33,80,2018,2,13,0,33,1,95421835757,Off,16339.325,0,0.006431,0,0,1,None,None,2703718.484,258471.3111
881,63,0,AFDUF4GT5GED01993,2018-02-13 0:37,0,2018,2,13,0,37,1,95421926454,On,20798.55,0,0,0,0,0,None,None,2693064.525,232423.8143
882,63,1,AFDUF4GT5GED01993,2018-02-13 0:38,42,2018,2,13,0,38,1,95421928040,On,20798.674,0.124,0.083148,26,7,27,191,23.68208772404979,2692936.535,232004.6084
883,63,2,AFDUF4GT5GED01993,2018-02-13 0:39,60,2018,2,13,0,39,1,95421930328,On,20798.923,0.249,0.25911,0,15,29,None,11.904265715596518,2692757.333,230650.9445
884,63,3,AFDUF4GT5GED01993,2018-02-13 0:40,60,2018,2,13,0,40,1,95421932627,Idle,20798.923,0,0,0,0,0,None,None,2692815.45,230678.1557
885,63,4,AFDUF4GT5GED01993,2018-02-13 0:55,911,2018,2,13,0,55,1,95422116388,On,20798.985,0.062,0.099138,0,6,24,None,-174.40844224419553,2692839.455,231200.0044
886,63,5,AFDUF4GT5GED01993,2018-02-13 0:56,62,2018,2,13,0,56,1,95422118680,On,20799.295,0.31,0.254377,10,15,26,13,-166.63603599857584,2693041.921,232525.195
887,63,6,AFDUF4GT5GED01993,2018-02-13 0:57,60,2018,2,13,0,57,1,95422120926,On,20799.606,0.311,0.228732,19,17,24,101,-139.91178817247396,2693668.111,233556.6713
888,63,7,AFDUF4GT5GED01993,2018-02-13 0:58,62,2018,2,13,0,58,1,95422123277,On,20799.917,0.311,0.32002,20,19,22,105,-83.89126258615411,2695350.941,233372.7927
889,63,8,AFDUF4GT5GED01993,2018-02-13 0:59,58,2018,2,13,0,59,1,95422125404,On,20799.979,0.062,0.0739,0,5,20,None,-142.34122581146366,2695540.09,233713.6322
890,64,0,AFDUF4GT5HDA01989,2018-02-13 0:03,0,2018,2,13,0,3,1,95421548535,On,16261.073,0,0,0,0,0,None,None,2678309.252,282218.7655
891,64,1,AFDUF4GT5HDA01989,2018-02-13 0:04,45,2018,2,13,0,4,1,95421550289,Idle,16261.073,0,0,0,0,0,None,None,2678265.83,282268.5387
892,64,2,AFDUF4GT5HDA01989,2018-02-13 0:48,2628,2018,2,13,0,48,1,95421951238,On,16261.384,0.311,0.239482,36,17,36,299,96.36826414913736,2677007.488,282414.6316
893,64,3,AFDUF4GT5HDA01989,2018-02-13 0:49,55,2018,2,13,0,49,1,95422103295,On,16261.694,0.31,0.301134,19,22,36,245,88.59054639019064,2675417.383,282318.0541
894,64,4,AFDUF4GT5HDA01989,2018-02-13 0:50,57,2018,2,13,0,50,1,95422105438,On,16262.005,0.311,0.359869,31,20,31,239,64.31696951985097,2673835.032,281263.3436
895,64,5,AFDUF4GT5HDA01989,2018-02-13 0:51,62,2018,2,13,0,51,1,95422107783,On,16262.688,0.683,0.622202,32,36,40,227,61.55707137564212,2671203.524,279293.3052
896,64,6,AFDUF4GT5HDA01989,2018-02-13 0:52,61,2018,2,13,0,52,1,95422110028,On,16263.248,0.56,0.456562,36,30,40,177,10.397333522410937,2670935.532,276902.3057
897,64,7,AFDUF4GT5HDA01989,2018-02-13 0:53,61,2018,2,13,0,53,1,95422112315,On,16263.558,0.31,0.32308,36,17,40,167,-11.26222575764066,2671240.771,275227.315
898,64,8,AFDUF4GT5HDA01989,2018-02-13 0:54,62,2018,2,13,0,54,1,95422114527,On,16263.869,0.311,0.360771,26,20,41,173,-32.518596399864585,2672125.982,273543.3249
899,64,9,AFDUF4GT5HDA01989,2018-02-13 0:55,61,2018,2,13,0,55,1,95422116777,On,16264.49,0.621,0.576661,37,35,41,159,-5.355825042897632,2672430.53,270519.9317
900,64,10,AFDUF4GT5HDA01989,2018-02-13 0:56,59,2018,2,13,0,56,1,95422118940,On,16264.863,0.373,0.399862,31,24,41,115,-53.89174436504419,2674002.765,269110.6822
901,64,11,AFDUF4GT5HDA01989,2018-02-13 0:57,62,2018,2,13,0,57,1,95422121285,On,16265.298,0.435,0.430668,1,26,37,None,-57.552503232825785,2675796.177,267711.5003
902,64,12,AFDUF4GT5HDA01989,2018-02-13 0:58,61,2018,2,13,0,58,1,95422123571,Idle,16265.298,0,0,0,0,1,None,None,2675795.448,267736.9897
903,65,0,AFDUF4GT6GEB34396,2018-02-13 0:35,0,2018,2,13,0,35,1,95421921486,On,48595.685,0,0,0,0,0,None,None,2688279.569,244645.8791
904,65,1,AFDUF4GT6GEB34396,2018-02-13 0:35,19,2018,2,13,0,35,1,95421922235,On,48595.81,0.125,0.121148,7,16,22,233,16.298796381586058,2688157.611,244019.1451
905,65,2,AFDUF4GT6GEB34396,2018-02-13 0:36,61,2018,2,13,0,36,1,95421924477,On,48596.307,0.497,0.490702,43,30,43,281,96.22358371207199,2685578.105,244308.6806
906,65,3,AFDUF4GT6GEB34396,2018-02-13 0:37,60,2018,2,13,0,37,1,95421926704,On,48596.928,0.621,0.461792,46,40,51,165,14.631556192146972,2685168.142,241909.7523
907,65,4,AFDUF4GT6GEB34396,2018-02-13 0:38,62,2018,2,13,0,38,1,95421929051,On,48597.425,0.497,0.327479,29,30,46,269,90.74165151374379,2683435.843,241888.7911
908,65,5,AFDUF4GT6GEB34396,2018-02-13 0:39,57,2018,2,13,0,39,1,95421931238,On,48597.798,0.373,0.26948,29,21,31,353,107.58972282312465,2682103.389,242393.3317
909,65,6,AFDUF4GT6GEB34396,2018-02-13 0:40,63,2018,2,13,0,40,1,95421933651,On,48598.047,0.249,0.180654,7,15,30,95,-132.00153286022868,2682701.636,243135.8171
910,65,7,AFDUF4GT6GEB34396,2018-02-13 0:41,60,2018,2,13,0,41,1,95421935934,On,48598.109,0.062,0.029727,0,2,14,None,0.0,2682706.156,242979.241
911,65,8,AFDUF4GT6GEB34396,2018-02-13 0:42,60,2018,2,13,0,42,1,95421938175,Idle,48598.109,0,0,0,0,0,None,None,2682706.892,242953.7519
912,65,9,AFDUF4GT6GEB34396,2018-02-13 0:53,664,2018,2,13,0,53,1,95422112772,On,48598.419,0.31,0.237383,21,19,32,81,-136.588200669408,2683414.459,243987.3144
913,65,10,AFDUF4GT6GEB34396,2018-02-13 0:54,60,2018,2,13,0,54,1,95422114951,On,48599.165,0.746,0.4977,63,46,68,149,-50.53067827078793,2685262.991,242120.228
914,65,11,AFDUF4GT6GEB34396,2018-02-13 0:55,60,2018,2,13,0,55,1,95422117175,On,48600.159,0.994,0.981612,58,61,71,99,-54.881406120349986,2689189.09,238735.6852
915,65,12,AFDUF4GT6GEB34396,2018-02-13 0:57,90,2018,2,13,0,57,1,95422120455,On,48600.967,0.808,0.830797,4,47,67,None,-82.14040412830785,2693535.395,238086.3955
916,65,13,AFDUF4GT6GEB34396,2018-02-13 0:57,21,2018,2,13,0,57,1,95422121306,Off,48600.967,0,0.004839,0,1,4,None,0.0,2693536.141,238060.9067
917,66,0,AFDUF4GT7GEB33760,2018-02-13 0:14,0,2018,2,13,0,14,1,95421641476,On,47546.05,0,0,0,0,0,313,None,2703515.799,258596.4847
918,66,1,AFDUF4GT7GEB33760,2018-02-13 0:15,42,2018,2,13,0,15,1,95421643135,On,47546.175,0.125,0.031349,26,10,26,None,-45.0,2703620.49,258468.3974
919,66,2,AFDUF4GT7GEB33760,2018-02-13 0:16,60,2018,2,13,0,16,1,95421645597,On,47546.485,0.31,0.414171,50,20,50,101,-88.97435392402286,2705811.477,258482.6126
920,66,3,AFDUF4GT7GEB33760,2018-02-13 0:17,60,2018,2,13,0,17,1,95421648011,On,47546.92,0.435,0.346241,12,26,53,187,-53.345720075465145,2707162.559,257251.0245
921,66,4,AFDUF4GT7GEB33760,2018-02-13 0:18,62,2018,2,13,0,18,1,95421650432,On,47547.355,0.435,0.455569,9,26,63,None,95.7571426231629,2704764.855,257492.9367
922,66,5,AFDUF4GT7GEB33760,2018-02-13 0:19,62,2018,2,13,0,19,1,95421802847,On,47547.977,0.622,0.300799,40,34,51,101,135.58208513525835,2703772.392,258731.6691
923,66,6,AFDUF4GT7GEB33760,2018-02-13 0:20,62,2018,2,13,0,20,1,95421805292,On,47548.101,0.124,0.052466,0,9,40,None,-26.24134965205381,2703878.074,258476.0568
924,66,7,AFDUF4GT7GEB33760,2018-02-13 0:21,62,2018,2,13,0,21,1,95421807655,Idle,47548.101,0,0,0,0,0,None,None,2703838.877,258474.8911
925,66,8,AFDUF4GT7GEB33760,2018-02-13 0:51,1809,2018,2,13,0,51,1,95422077903,On,47548.163,0.062,0.023277,15,1,15,111,-80.75388725420082,2703960.027,258452.9833
926,66,9,AFDUF4GT7GEB33760,2018-02-13 0:52,62,2018,2,13,0,52,1,95422080300,On,47548.598,0.435,0.299025,43,27,43,11,162.18111108546782,2703536.584,259971.0551
927,66,10,AFDUF4GT7GEB33760,2018-02-13 0:53,60,2018,2,13,0,53,1,95422082608,On,47548.909,0.311,0.298505,0,17,43,None,-167.8134228420022,2703748.022,261529.8725
928,66,11,AFDUF4GT7GEB33760,2018-02-13 0:54,60,2018,2,13,0,54,1,95422085020,On,47549.033,0.124,0.155059,16,10,26,9,-167.2517743897322,2703864.06,262338.7449
929,66,12,AFDUF4GT7GEB33760,2018-02-13 0:55,60,2018,2,13,0,55,1,95422087310,On,47549.157,0.124,0.11971,0,6,26,None,-165.8052623873839,2703966.018,262961.3329
930,66,13,AFDUF4GT7GEB33760,2018-02-13 0:56,62,2018,2,13,0,56,1,95422089755,On,47549.468,0.311,0.328552,26,20,31,11,-168.92469266614498,2704172.624,264680.3679
931,66,14,AFDUF4GT7GEB33760,2018-02-13 0:57,60,2018,2,13,0,57,1,95422092043,On,47549.716,0.248,0.186984,7,12,29,297,155.9959923517217,2703825.794,265603.0255
932,66,15,AFDUF4GT7GEB33760,2018-02-13 0:58,62,2018,2,13,0,58,1,95422094455,On,47550.151,0.435,0.417577,11,25,35,347,179.3360057922087,2703740.778,267801.7393
933,66,16,AFDUF4GT7GEB33760,2018-02-13 0:59,62,2018,2,13,0,59,1,95422096766,On,47550.524,0.373,0.423237,11,24,35,7,-178.0347394281215,2703733.258,270031.9146
934,67,0,AFDUF4GT8HDA01677,2018-02-13,0,2018,2,13,0,0,1,95421654597,On,18075.235,0,0,26,9,29,101,None,2701044.653,250538.2177
935,67,1,AFDUF4GT8HDA01677,2018-02-13 0:01,61,2018,2,13,0,1,1,95421657206,On,18075.608,0.373,0.264649,17,20,40,15,-103.44120483707171,2702368.285,250992.9202
936,67,2,AFDUF4GT8HDA01677,2018-02-13 0:02,61,2018,2,13,0,2,1,95421659822,On,18075.856,0.248,0.323667,16,20,25,13,-167.9052429229578,2702595.619,252683.3925
937,67,3,AFDUF4GT8HDA01677,2018-02-13 0:03,62,2018,2,13,0,3,1,95421662556,On,18076.167,0.311,0.299276,20,17,22,15,-167.71294520017287,2702809.898,254245.9255
938,67,4,AFDUF4GT8HDA01677,2018-02-13 0:04,61,2018,2,13,0,4,1,95421665170,On,18076.602,0.435,0.408104,1,21,31,None,-168.27488798482355,2703085.673,256378.8198
939,67,5,AFDUF4GT8HDA01677,2018-02-13 0:05,61,2018,2,13,0,5,1,95421667833,On,18076.788,0.186,0.223805,4,12,32,None,-168.69006752590641,2703230.255,257549.3342
940,67,6,AFDUF4GT8HDA01677,2018-02-13 0:06,61,2018,2,13,0,6,1,95421670416,On,18077.037,0.249,0.232061,20,15,31,101,-163.15619144847767,2703472.055,258748.2508
941,67,7,AFDUF4GT8HDA01677,2018-02-13 0:07,62,2018,2,13,0,7,1,95421673065,On,18077.285,0.248,0.083681,0,14,31,None,-60.98341565636221,2703838.118,258500.3796
942,67,8,AFDUF4GT8HDA01677,2018-02-13 0:08,61,2018,2,13,0,8,1,95421675709,Idle,18077.285,0,0,0,0,0,None,None,2703838.877,258474.8911
943,67,9,AFDUF4GT8HDA01677,2018-02-13 0:17,547,2018,2,13,0,17,1,95421698430,Off,18077.285,0,0.041582,0,1,12,None,None,2703621.247,258442.9089
944,68,0,AFDUF4GT8HDA01677,2018-02-13 0:53,0,2018,2,13,0,53,1,95422035045,On,18077.285,0,0,0,0,0,None,None,2703621.247,258442.9089
945,68,1,AFDUF4GT8HDA01677,2018-02-13 0:54,42,2018,2,13,0,54,1,95422036710,Idle,18077.285,0,0,1,0,1,None,None,2703582.049,258441.7435
946,68,2,AFDUF4GT8HDA01677,2018-02-13 0:55,61,2018,2,13,0,55,1,95422039146,On,18077.347,0.062,0,2,1,4,None,0.0,2703582.049,258441.7435
947,68,3,AFDUF4GT8HDA01677,2018-02-13 0:56,61,2018,2,13,0,56,1,95422041574,On,18077.472,0.125,0.126488,6,6,21,None,-104.0956173114725,2704211.437,258668.1958
948,68,4,AFDUF4GT8HDA01677,2018-02-13 0:57,61,2018,2,13,0,57,1,95422043967,On,18077.72,0.248,0.367309,46,24,47,101,-82.24606477776814,2706133.808,258386.5373
949,68,5,AFDUF4GT8HDA01677,2018-02-13 0:58,61,2018,2,13,0,58,1,95422046329,On,18078.217,0.497,0.247871,42,27,46,279,-30.419579602770742,2706706.924,257211.9064
950,68,6,AFDUF4GT8HDA01677,2018-02-13 0:59,61,2018,2,13,0,59,1,95422048788,On,18078.652,0.435,0.432959,41,26,45,281,98.0702321779203,2704443.386,257559.8998
951,69,0,AFDUF4GT9GED01995,2018-02-13,0,2018,2,13,0,0,1,95421654006,On,26645.31,0,0,0,0,0,None,None,2706901.726,252658.5172
952,69,1,AFDUF4GT9GED01995,2018-02-13 0:01,62,2018,2,13,0,1,1,95421656608,Idle,26645.31,0,0,0,0,0,None,None,2706922.09,252633.6141
953,69,2,AFDUF4GT9GED01995,2018-02-13 0:05,241,2018,2,13,0,5,1,95421667062,On,26645.559,0.249,0.172568,19,14,20,57,-113.00420354276135,2707707.062,253098.0426
954,69,3,AFDUF4GT9GED01995,2018-02-13 0:06,60,2018,2,13,0,6,1,95421669611,On,26645.745,0.186,0.170269,24,11,25,29,-120.20074262022518,2708407.743,253662.0192
955,69,4,AFDUF4GT9GED01995,2018-02-13 0:07,60,2018,2,13,0,7,1,95421672182,On,26646.056,0.311,0.338401,26,16,26,55,-116.86525086755474,2709870.87,254689.8423
956,69,5,AFDUF4GT9GED01995,2018-02-13 0:08,59,2018,2,13,0,8,1,95421674767,On,26646.305,0.249,0.239743,27,17,27,115,-116.98900798126424,2710905.579,255420.6213
957,69,6,AFDUF4GT9GED01995,2018-02-13 0:09,60,2018,2,13,0,9,1,95421677317,On,26646.615,0.31,0.355648,24,17,27,57,-120.42324634498621,2712363.789,256605.1629
958,69,7,AFDUF4GT9GED01995,2018-02-13 0:10,62,2018,2,13,0,10,1,95421679988,On,26646.988,0.373,0.365063,15,21,27,27,-122.02466822227535,2713822.353,257866.3392
959,69,8,AFDUF4GT9GED01995,2018-02-13 0:11,62,2018,2,13,0,11,1,95421682550,On,26647.299,0.311,0.325092,21,19,24,43,-140.59319995490088,2714694.185,259343.1394
960,69,9,AFDUF4GT9GED01995,2018-02-13 0:12,59,2018,2,13,0,12,1,95421685074,On,26647.423,0.124,0.183649,1,9,25,None,-142.02077914524205,2715167.466,260188.3706
961,69,10,AFDUF4GT9GED01995,2018-02-13 0:13,60,2018,2,13,0,13,1,95421687531,On,26647.609,0.186,0.19381,0,11,22,None,-136.9480850065827,2715738.697,261036.5723
962,69,11,AFDUF4GT9GED01995,2018-02-13 0:14,60,2018,2,13,0,14,1,95421690014,On,26647.672,0.063,0.035653,0,1,9,None,156.8014094867529,2715674.515,261213.2127
963,69,12,AFDUF4GT9GED01995,2018-02-13 0:15,60,2018,2,13,0,15,1,95421692434,Idle,26647.672,0,0,0,0,0,None,None,2715673.744,261238.7009
964,69,13,AFDUF4GT9GED01995,2018-02-13 0:33,1089,2018,2,13,0,33,1,95421886097,On,26647.734,0.062,0.034332,14,2,15,219,97.12501634858864,2715493.695,261262.416
965,69,14,AFDUF4GT9GED01995,2018-02-13 0:34,61,2018,2,13,0,34,1,95421888548,On,26648.044,0.31,0.284192,27,20,29,219,29.580945322228263,2714936.041,259871.6012
966,69,15,AFDUF4GT9GED01995,2018-02-13 0:35,59,2018,2,13,0,35,1,95421890922,On,26648.417,0.373,0.378619,20,21,32,None,41.17700892244932,2713871.712,258181.2526
967,69,16,AFDUF4GT9GED01995,2018-02-13 0:36,60,2018,2,13,0,36,1,95421893312,On,26648.604,0.187,0.195683,1,11,25,None,41.23766727643401,2713320.714,257308.1963
968,69,17,AFDUF4GT9GED01995,2018-02-13 0:37,62,2018,2,13,0,37,1,95421895715,On,26648.852,0.248,0.278674,24,15,24,235,62.285005489374406,2712130.494,256441.4336
969,69,18,AFDUF4GT9GED01995,2018-02-13 0:38,60,2018,2,13,0,38,1,95421898068,On,26649.225,0.373,0.382644,19,22,29,235,60.712284454497926,2710533.783,255201.7274
970,69,19,AFDUF4GT9GED01995,2018-02-13 0:39,60,2018,2,13,0,39,1,95421900386,On,26649.536,0.311,0.343605,27,21,29,225,61.04723027009231,2709092.605,254097.9875
971,69,20,AFDUF4GT9GED01995,2018-02-13 0:40,59,2018,2,13,0,40,1,95422002789,On,26649.784,0.248,0.278698,0,15,27,None,62.285005489451656,2707902.083,253231.4282
972,69,21,AFDUF4GT9GED01995,2018-02-13 0:41,62,2018,2,13,0,41,1,95422005322,On,26650.033,0.249,0.199999,22,12,29,281,67.99185406201892,2706981.418,252711.919
